,Date,Portfolio,Benchmark,Beta
2313,2026-03-31,Equal Weight Portfolio,SPY,1.374002861897336
2314,2026-04-01,Equal Weight Portfolio,SPY,1.424879777062378
2315,2026-04-02,Equal Weight Portfolio,SPY,1.426661990567875
2316,2026-04-06,Equal Weight Portfolio,SPY,1.4233248105810774
2317,2026-04-07,Equal Weight Portfolio,SPY,1.4138269094220202
2318,2026-04-08,Equal Weight Portfolio,SPY,1.3884346593111954
2319,2026-04-09,Equal Weight Portfolio,SPY,1.4359855733955413
2320,2026-04-10,Equal Weight Portfolio,SPY,1.4126558454214464
2321,2026-04-13,Equal Weight Portfolio,SPY,1.4180046887902154
2322,2026-04-14,Equal Weight Portfolio,SPY,1.4056545885773197
2323,2026-04-15,Equal Weight Portfolio,SPY,1.4046911256916699
2324,2026-04-16,Equal Weight Portfolio,SPY,1.429055495180666
2325,2026-04-17,Equal Weight Portfolio,SPY,1.4402196954152124
2326,2026-04-20,Equal Weight Portfolio,SPY,1.4705390138534764
2327,2026-04-21,Equal Weight Portfolio,SPY,1.47754633973579
2328,2026-04-22,Equal Weight Portfolio,SPY,1.4853309314190266
2329,2026-04-23,Equal Weight Portfolio,SPY,1.4791519691011508
2330,2026-04-24,Equal Weight Portfolio,SPY,1.4782550927237976
2331,2026-04-27,Equal Weight Portfolio,SPY,1.4586591521295365
2332,2026-04-28,Equal Weight Portfolio,SPY,1.453172960767863
2333,2026-04-29,Equal Weight Portfolio,SPY,1.4375070936182799
2334,2026-04-30,Equal Weight Portfolio,SPY,1.4277613214178873
2335,2026-05-01,Equal Weight Portfolio,SPY,1.4142354501352328
2336,2026-05-04,Equal Weight Portfolio,SPY,1.4201720532097963
2337,2026-05-05,Equal Weight Portfolio,SPY,1.4662724171364927
2338,2026-05-06,Equal Weight Portfolio,SPY,1.483800423006134
2339,2026-05-07,Equal Weight Portfolio,SPY,1.4224655529226575
2340,2026-05-08,Equal Weight Portfolio,SPY,1.4088130962451417
2341,2026-05-11,Equal Weight Portfolio,SPY,1.3673661441965057
2342,2026-05-12,Equal Weight Portfolio,SPY,1.2805825873865242
2343,2026-05-13,Equal Weight Portfolio,SPY,1.2975848733929942
2344,2026-05-14,Equal Weight Portfolio,SPY,1.1764914825225596
2345,2026-05-15,Equal Weight Portfolio,SPY,1.1582127451570188
2346,2026-05-18,Equal Weight Portfolio,SPY,1.05523935055338
2347,2026-05-19,Equal Weight Portfolio,SPY,1.0754162715838023
2348,2026-05-20,Equal Weight Portfolio,SPY,1.11890855138367
2349,2026-05-21,Equal Weight Portfolio,SPY,0.9447607063925375
2350,2026-05-22,Equal Weight Portfolio,SPY,0.9270935532722283
2351,2026-05-26,Equal Weight Portfolio,SPY,0.9138564445233791
2352,2026-05-27,Equal Weight Portfolio,SPY,0.9136444355578117
2353,2026-05-28,Equal Weight Portfolio,SPY,0.9145939406227781
2354,2026-05-29,Equal Weight Portfolio,SPY,0.8617425816644324
2355,2026-06-01,Equal Weight Portfolio,SPY,0.8618252272515488
2356,2026-06-02,Equal Weight Portfolio,SPY,0.7310086572182946
2357,2026-06-03,Equal Weight Portfolio,SPY,0.7519288182689492
2358,2026-06-04,Equal Weight Portfolio,SPY,0.7224182097643176
2359,2026-06-05,Equal Weight Portfolio,SPY,0.7097477606894586
2360,2026-06-08,Equal Weight Portfolio,SPY,0.9210153943076355
2361,2026-06-09,Equal Weight Portfolio,SPY,0.9165348822505635
2362,2026-06-10,Equal Weight Portfolio,SPY,0.9310673361020727
2363,2026-06-11,Equal Weight Portfolio,SPY,0.9137463980576014
2364,2026-06-12,Equal Weight Portfolio,SPY,0.9084572691434228
2365,2026-06-15,Equal Weight Portfolio,SPY,0.9436368521541475
2366,2026-06-16,Equal Weight Portfolio,SPY,0.9843750115962091
2367,2026-06-17,Equal Weight Portfolio,SPY,0.9740597986984287
2368,2026-06-18,Equal Weight Portfolio,SPY,0.976879356180783
2369,2026-06-22,Equal Weight Portfolio,SPY,1.0428495949331638
2370,2026-06-23,Equal Weight Portfolio,SPY,1.0580277704003358
2371,2026-06-24,Equal Weight Portfolio,SPY,1.0520657015164354
2372,2026-06-25,Equal Weight Portfolio,SPY,1.0582942345341415
2373,2025-02-19,Equal Weight Portfolio,VOO,0.8327223173396381
2374,2025-02-20,Equal Weight Portfolio,VOO,0.8502322514664273
2375,2025-02-21,Equal Weight Portfolio,VOO,0.8460069099409282
2376,2025-02-24,Equal Weight Portfolio,VOO,0.9149014734481714
2377,2025-02-25,Equal Weight Portfolio,VOO,0.9326601038678767
2378,2025-02-26,Equal Weight Portfolio,VOO,0.954108925262706
2379,2025-02-27,Equal Weight Portfolio,VOO,0.9556396827998314
2380,2025-02-28,Equal Weight Portfolio,VOO,0.9784373699154312
2381,2025-03-03,Equal Weight Portfolio,VOO,0.8394075242405347
2382,2025-03-04,Equal Weight Portfolio,VOO,0.9026003569199733
2383,2025-03-05,Equal Weight Portfolio,VOO,0.8657938901655109
2384,2025-03-06,Equal Weight Portfolio,VOO,0.9206417864732969
2385,2025-03-07,Equal Weight Portfolio,VOO,0.9112063718181327
2386,2025-03-10,Equal Weight Portfolio,VOO,0.926640613710566
2387,2025-03-11,Equal Weight Portfolio,VOO,0.9979924077468268
2388,2025-03-12,Equal Weight Portfolio,VOO,1.0599186950347212
2389,2025-03-13,Equal Weight Portfolio,VOO,1.040600722844339
2390,2025-03-14,Equal Weight Portfolio,VOO,1.0693968706075685
2391,2025-03-17,Equal Weight Portfolio,VOO,1.0846705437966673
2392,2025-03-18,Equal Weight Portfolio,VOO,1.0882575726357622
2393,2025-03-19,Equal Weight Portfolio,VOO,1.0851320121101173
2394,2025-03-20,Equal Weight Portfolio,VOO,1.0939075739609039
2395,2025-03-21,Equal Weight Portfolio,VOO,1.1110842169288415
2396,2025-03-24,Equal Weight Portfolio,VOO,1.1221857581191998
2397,2025-03-25,Equal Weight Portfolio,VOO,1.1371011520590477
2398,2025-03-26,Equal Weight Portfolio,VOO,1.1594467346939787
2399,2025-03-27,Equal Weight Portfolio,VOO,1.155926228648724
2400,2025-03-28,Equal Weight Portfolio,VOO,1.1630452153045656
2401,2025-03-31,Equal Weight Portfolio,VOO,1.2097605698338134
2402,2025-04-01,Equal Weight Portfolio,VOO,1.2040345508071737
2403,2025-04-02,Equal Weight Portfolio,VOO,1.1967672669843852
2404,2025-04-03,Equal Weight Portfolio,VOO,1.2031638588291653
2405,2025-04-04,Equal Weight Portfolio,VOO,1.2576828473481263
2406,2025-04-07,Equal Weight Portfolio,VOO,1.188479481236025
2407,2025-04-08,Equal Weight Portfolio,VOO,1.1897694574203292
2408,2025-04-09,Equal Weight Portfolio,VOO,1.194276756477016
2409,2025-04-10,Equal Weight Portfolio,VOO,1.2606182812547084
2410,2025-04-11,Equal Weight Portfolio,VOO,1.2621225097142994
2411,2025-04-14,Equal Weight Portfolio,VOO,1.258070181675055
2412,2025-04-15,Equal Weight Portfolio,VOO,1.2536941062979279
2413,2025-04-16,Equal Weight Portfolio,VOO,1.2559572517668374
2414,2025-04-17,Equal Weight Portfolio,VOO,1.260885821848103
2415,2025-04-21,Equal Weight Portfolio,VOO,1.2669211501275048
2416,2025-04-22,Equal Weight Portfolio,VOO,1.255583554270839
2417,2025-04-23,Equal Weight Portfolio,VOO,1.251028112540337
2418,2025-04-24,Equal Weight Portfolio,VOO,1.2557829479388378
2419,2025-04-25,Equal Weight Portfolio,VOO,1.2578105397655137
2420,2025-04-28,Equal Weight Portfolio,VOO,1.2548632461512623
2421,2025-04-29,Equal Weight Portfolio,VOO,1.2584277801564792
2422,2025-04-30,Equal Weight Portfolio,VOO,1.258396357913278
2423,2025-05-01,Equal Weight Portfolio,VOO,1.2597299527563095
2424,2025-05-02,Equal Weight Portfolio,VOO,1.2644563398624282
2425,2025-05-05,Equal Weight Portfolio,VOO,1.2646892935656138
2426,2025-05-06,Equal Weight Portfolio,VOO,1.2642732389289781
2427,2025-05-07,Equal Weight Portfolio,VOO,1.2641535554067898
2428,2025-05-08,Equal Weight Portfolio,VOO,1.2608592009818975
2429,2025-05-09,Equal Weight Portfolio,VOO,1.2621112694448817
2430,2025-05-12,Equal Weight Portfolio,VOO,1.2616544505753522
2431,2025-05-13,Equal Weight Portfolio,VOO,1.264113658406467
2432,2025-05-14,Equal Weight Portfolio,VOO,1.264835486953738
2433,2025-05-15,Equal Weight Portfolio,VOO,1.2649656099500701
2434,2025-05-16,Equal Weight Portfolio,VOO,1.2637003057236416
2435,2025-05-19,Equal Weight Portfolio,VOO,1.2442071157134085
2436,2025-05-20,Equal Weight Portfolio,VOO,1.2917341928500221
2437,2025-05-21,Equal Weight Portfolio,VOO,1.2982121976198622
2438,2025-05-22,Equal Weight Portfolio,VOO,1.2815937927587666
2439,2025-05-23,Equal Weight Portfolio,VOO,1.2181207801060827
2440,2025-05-27,Equal Weight Portfolio,VOO,1.2256474181925152
2441,2025-05-28,Equal Weight Portfolio,VOO,1.2435540260806313
2442,2025-05-29,Equal Weight Portfolio,VOO,1.2439891248822863
2443,2025-05-30,Equal Weight Portfolio,VOO,1.2419581478075907
2444,2025-06-02,Equal Weight Portfolio,VOO,1.203937316700451
2445,2025-06-03,Equal Weight Portfolio,VOO,1.2019472021023785
2446,2025-06-04,Equal Weight Portfolio,VOO,1.2645521787227736
2447,2025-06-05,Equal Weight Portfolio,VOO,1.280802572675919
2448,2025-06-06,Equal Weight Portfolio,VOO,1.23880372404583
2449,2025-06-09,Equal Weight Portfolio,VOO,1.2374705402884958
2450,2025-06-10,Equal Weight Portfolio,VOO,1.2370895622649558
2451,2025-06-11,Equal Weight Portfolio,VOO,1.2383565975321076
2452,2025-06-12,Equal Weight Portfolio,VOO,1.252902157226093
2453,2025-06-13,Equal Weight Portfolio,VOO,1.2499858544421296
2454,2025-06-16,Equal Weight Portfolio,VOO,1.2707072607630734
2455,2025-06-17,Equal Weight Portfolio,VOO,1.2788130794137758
2456,2025-06-18,Equal Weight Portfolio,VOO,1.2727483165534745
2457,2025-06-20,Equal Weight Portfolio,VOO,1.278073017022436
2458,2025-06-23,Equal Weight Portfolio,VOO,1.2912918929436825
2459,2025-06-24,Equal Weight Portfolio,VOO,1.2793080966040065
2460,2025-06-25,Equal Weight Portfolio,VOO,1.285998800839277
2461,2025-06-26,Equal Weight Portfolio,VOO,1.1825186798113136
2462,2025-06-27,Equal Weight Portfolio,VOO,1.181993268253525
2463,2025-06-30,Equal Weight Portfolio,VOO,1.1824193795127163
2464,2025-07-01,Equal Weight Portfolio,VOO,1.1987667026987385
2465,2025-07-02,Equal Weight Portfolio,VOO,1.2109123056655249
2466,2025-07-03,Equal Weight Portfolio,VOO,1.2095535347073911
2467,2025-07-07,Equal Weight Portfolio,VOO,1.2073055236314245
2468,2025-07-08,Equal Weight Portfolio,VOO,1.292466627959795
2469,2025-07-09,Equal Weight Portfolio,VOO,1.2831460829481822
2470,2025-07-10,Equal Weight Portfolio,VOO,1.2315635688679243
2471,2025-07-11,Equal Weight Portfolio,VOO,1.2658378495163027
2472,2025-07-14,Equal Weight Portfolio,VOO,1.2931735128928739
2473,2025-07-15,Equal Weight Portfolio,VOO,1.2975286557488899
2474,2025-07-16,Equal Weight Portfolio,VOO,1.2425008050292339
2475,2025-07-17,Equal Weight Portfolio,VOO,1.2433925854906471
2476,2025-07-18,Equal Weight Portfolio,VOO,1.2590037115067896
2477,2025-07-21,Equal Weight Portfolio,VOO,1.2800794092007668
2478,2025-07-22,Equal Weight Portfolio,VOO,1.3092966152281618
2479,2025-07-23,Equal Weight Portfolio,VOO,1.2851910733549907
2480,2025-07-24,Equal Weight Portfolio,VOO,1.242871378672934
2481,2025-07-25,Equal Weight Portfolio,VOO,1.2352292857604297
2482,2025-07-28,Equal Weight Portfolio,VOO,1.223668666223495
2483,2025-07-29,Equal Weight Portfolio,VOO,1.234049013729504
2484,2025-07-30,Equal Weight Portfolio,VOO,1.1291540558093605
2485,2025-07-31,Equal Weight Portfolio,VOO,1.0840130437470397
2486,2025-08-01,Equal Weight Portfolio,VOO,1.021429710118086
2487,2025-08-04,Equal Weight Portfolio,VOO,1.1033519746890021
2488,2025-08-05,Equal Weight Portfolio,VOO,1.0558457822627205
2489,2025-08-06,Equal Weight Portfolio,VOO,1.1567592342305841
2490,2025-08-07,Equal Weight Portfolio,VOO,1.1659993896818357
2491,2025-08-08,Equal Weight Portfolio,VOO,1.180626566791824
2492,2025-08-11,Equal Weight Portfolio,VOO,1.2104317144697487
2493,2025-08-12,Equal Weight Portfolio,VOO,1.2244313136081515
2494,2025-08-13,Equal Weight Portfolio,VOO,1.296868608601046
2495,2025-08-14,Equal Weight Portfolio,VOO,1.296559456871882
2496,2025-08-15,Equal Weight Portfolio,VOO,1.2955381542264799
2497,2025-08-18,Equal Weight Portfolio,VOO,1.2976686487580484
2498,2025-08-19,Equal Weight Portfolio,VOO,1.2981508411818028
2499,2025-08-20,Equal Weight Portfolio,VOO,1.3209750031627445
2500,2025-08-21,Equal Weight Portfolio,VOO,1.3371958861874405
2501,2025-08-22,Equal Weight Portfolio,VOO,1.3358534828831674
2502,2025-08-25,Equal Weight Portfolio,VOO,1.4048932807333274
2503,2025-08-26,Equal Weight Portfolio,VOO,1.3842613232581398
2504,2025-08-27,Equal Weight Portfolio,VOO,1.412778336538701
2505,2025-08-28,Equal Weight Portfolio,VOO,1.4212164748530414
2506,2025-08-29,Equal Weight Portfolio,VOO,1.4196636973886658
2507,2025-09-02,Equal Weight Portfolio,VOO,1.3915963744410444
2508,2025-09-03,Equal Weight Portfolio,VOO,1.370294865713645
2509,2025-09-04,Equal Weight Portfolio,VOO,1.4149809810425187
2510,2025-09-05,Equal Weight Portfolio,VOO,1.4390437928963207
2511,2025-09-08,Equal Weight Portfolio,VOO,1.4470976441245447
2512,2025-09-09,Equal Weight Portfolio,VOO,1.437618727906582
2513,2025-09-10,Equal Weight Portfolio,VOO,1.4393695070075316
2514,2025-09-11,Equal Weight Portfolio,VOO,1.408038315486814
2515,2025-09-12,Equal Weight Portfolio,VOO,1.3973038560969446
2516,2025-09-15,Equal Weight Portfolio,VOO,1.4325530400700976
2517,2025-09-16,Equal Weight Portfolio,VOO,1.5220988233663397
2518,2025-09-17,Equal Weight Portfolio,VOO,1.6313007063851095
2519,2025-09-18,Equal Weight Portfolio,VOO,1.5077146700216317
2520,2025-09-19,Equal Weight Portfolio,VOO,1.4749606842189054
2521,2025-09-22,Equal Weight Portfolio,VOO,1.462408459350605
2522,2025-09-23,Equal Weight Portfolio,VOO,1.4189042167630366
2523,2025-09-24,Equal Weight Portfolio,VOO,1.4106559648575097
2524,2025-09-25,Equal Weight Portfolio,VOO,1.3300290968471735
2525,2025-09-26,Equal Weight Portfolio,VOO,1.32458480072161
2526,2025-09-29,Equal Weight Portfolio,VOO,1.3683186006094006
2527,2025-09-30,Equal Weight Portfolio,VOO,1.3672652311312525
2528,2025-10-01,Equal Weight Portfolio,VOO,1.322613259598417
2529,2025-10-02,Equal Weight Portfolio,VOO,1.2640529969057963
2530,2025-10-03,Equal Weight Portfolio,VOO,1.2374204222565985
2531,2025-10-06,Equal Weight Portfolio,VOO,1.2351123352999116
2532,2025-10-07,Equal Weight Portfolio,VOO,1.0774466884636174
2533,2025-10-08,Equal Weight Portfolio,VOO,1.1567661344988784
2534,2025-10-09,Equal Weight Portfolio,VOO,1.1544505988232323
2535,2025-10-10,Equal Weight Portfolio,VOO,1.1819679738428197
2536,2025-10-13,Equal Weight Portfolio,VOO,1.151525476778347
2537,2025-10-14,Equal Weight Portfolio,VOO,1.1780646481934622
2538,2025-10-15,Equal Weight Portfolio,VOO,1.160827074326993
2539,2025-10-16,Equal Weight Portfolio,VOO,1.1203876945876892
2540,2025-10-17,Equal Weight Portfolio,VOO,1.1564344863251126
2541,2025-10-20,Equal Weight Portfolio,VOO,1.1581835254124853
2542,2025-10-21,Equal Weight Portfolio,VOO,1.2110656549631156
2543,2025-10-22,Equal Weight Portfolio,VOO,1.213427803833029
2544,2025-10-23,Equal Weight Portfolio,VOO,1.2427351636102824
2545,2025-10-24,Equal Weight Portfolio,VOO,1.243563562090524
2546,2025-10-27,Equal Weight Portfolio,VOO,1.250615471596663
2547,2025-10-28,Equal Weight Portfolio,VOO,1.2430300207427187
2548,2025-10-29,Equal Weight Portfolio,VOO,1.2463025962877452
2549,2025-10-30,Equal Weight Portfolio,VOO,1.257887355163317
2550,2025-10-31,Equal Weight Portfolio,VOO,1.2075091351534566
2551,2025-11-03,Equal Weight Portfolio,VOO,1.1873244507435652
2552,2025-11-04,Equal Weight Portfolio,VOO,1.1852206985413107
2553,2025-11-05,Equal Weight Portfolio,VOO,1.1522256601333547
2554,2025-11-06,Equal Weight Portfolio,VOO,1.1604286704087283
2555,2025-11-07,Equal Weight Portfolio,VOO,1.1745479549250062
2556,2025-11-10,Equal Weight Portfolio,VOO,1.1495207887683603
2557,2025-11-11,Equal Weight Portfolio,VOO,1.1272931076713508
2558,2025-11-12,Equal Weight Portfolio,VOO,1.1437912641479115
2559,2025-11-13,Equal Weight Portfolio,VOO,1.1596205357952662
2560,2025-11-14,Equal Weight Portfolio,VOO,1.1395723852734136
2561,2025-11-17,Equal Weight Portfolio,VOO,1.1396656530386475
2562,2025-11-18,Equal Weight Portfolio,VOO,1.1146709283062401
2563,2025-11-19,Equal Weight Portfolio,VOO,1.1041199778958433
2564,2025-11-20,Equal Weight Portfolio,VOO,1.1131682163103096
2565,2025-11-21,Equal Weight Portfolio,VOO,1.0830991371794505
2566,2025-11-24,Equal Weight Portfolio,VOO,1.0984591773534407
2567,2025-11-25,Equal Weight Portfolio,VOO,1.1202171046785854
2568,2025-11-26,Equal Weight Portfolio,VOO,1.1400718774275755
2569,2025-11-28,Equal Weight Portfolio,VOO,1.1326414537669767
2570,2025-12-01,Equal Weight Portfolio,VOO,1.11640326609007
2571,2025-12-02,Equal Weight Portfolio,VOO,1.1142717786961687
2572,2025-12-03,Equal Weight Portfolio,VOO,1.0812957658582223
2573,2025-12-04,Equal Weight Portfolio,VOO,1.0799105587666111
2574,2025-12-05,Equal Weight Portfolio,VOO,1.0689636760217036
2575,2025-12-08,Equal Weight Portfolio,VOO,1.0780112343115604
2576,2025-12-09,Equal Weight Portfolio,VOO,1.0693259490516827
2577,2025-12-10,Equal Weight Portfolio,VOO,1.0498785356468157
2578,2025-12-11,Equal Weight Portfolio,VOO,1.031100922976819
2579,2025-12-12,Equal Weight Portfolio,VOO,1.035260549800971
2580,2025-12-15,Equal Weight Portfolio,VOO,1.0483586708477897
2581,2025-12-16,Equal Weight Portfolio,VOO,1.073518960210186
2582,2025-12-17,Equal Weight Portfolio,VOO,1.0784707803859606
2583,2025-12-18,Equal Weight Portfolio,VOO,1.088407291875393
2584,2025-12-19,Equal Weight Portfolio,VOO,1.08555317821163
2585,2025-12-22,Equal Weight Portfolio,VOO,1.051782442458893
2586,2025-12-23,Equal Weight Portfolio,VOO,1.0430221563329682
2587,2025-12-24,Equal Weight Portfolio,VOO,1.0673135969701188
2588,2025-12-26,Equal Weight Portfolio,VOO,1.065785224509285
2589,2025-12-29,Equal Weight Portfolio,VOO,1.0667864037376829
2590,2025-12-30,Equal Weight Portfolio,VOO,1.062779072399873
2591,2025-12-31,Equal Weight Portfolio,VOO,1.0592709763572439
2592,2026-01-02,Equal Weight Portfolio,VOO,1.1001194376657353
2593,2026-01-05,Equal Weight Portfolio,VOO,1.1019905716282947
2594,2026-01-06,Equal Weight Portfolio,VOO,1.1080083491650075
2595,2026-01-07,Equal Weight Portfolio,VOO,1.1676594928394852
2596,2026-01-08,Equal Weight Portfolio,VOO,1.0919165004266604
2597,2026-01-09,Equal Weight Portfolio,VOO,1.0480360068135806
2598,2026-01-12,Equal Weight Portfolio,VOO,1.0100382392574832
2599,2026-01-13,Equal Weight Portfolio,VOO,1.02121332021017
2600,2026-01-14,Equal Weight Portfolio,VOO,1.0135843031257172
2601,2026-01-15,Equal Weight Portfolio,VOO,1.0413123894572347
2602,2026-01-16,Equal Weight Portfolio,VOO,1.0349932705252214
2603,2026-01-20,Equal Weight Portfolio,VOO,1.0339813751905724
2604,2026-01-21,Equal Weight Portfolio,VOO,0.8904385602899322
2605,2026-01-22,Equal Weight Portfolio,VOO,0.88064014433579
2606,2026-01-23,Equal Weight Portfolio,VOO,0.9126500917185345
2607,2026-01-26,Equal Weight Portfolio,VOO,0.9135440193278612
2608,2026-01-27,Equal Weight Portfolio,VOO,0.9880660232612585
2609,2026-01-28,Equal Weight Portfolio,VOO,1.0105629302969408
2610,2026-01-29,Equal Weight Portfolio,VOO,1.038360919349372
2611,2026-01-30,Equal Weight Portfolio,VOO,1.017776952761954
2612,2026-02-02,Equal Weight Portfolio,VOO,1.0642627134602993
2613,2026-02-03,Equal Weight Portfolio,VOO,1.090369283975632
2614,2026-02-04,Equal Weight Portfolio,VOO,1.1184856809389165
2615,2026-02-05,Equal Weight Portfolio,VOO,1.1090999614936379
2616,2026-02-06,Equal Weight Portfolio,VOO,1.0938652341337303
2617,2026-02-09,Equal Weight Portfolio,VOO,1.0137780191115526
2618,2026-02-10,Equal Weight Portfolio,VOO,1.019097001534255
2619,2026-02-11,Equal Weight Portfolio,VOO,1.0331044047663618
2620,2026-02-12,Equal Weight Portfolio,VOO,1.030196464232053
2621,2026-02-13,Equal Weight Portfolio,VOO,1.0936501230720779
2622,2026-02-17,Equal Weight Portfolio,VOO,1.0806342632574606
2623,2026-02-18,Equal Weight Portfolio,VOO,1.0816970914362183
2624,2026-02-19,Equal Weight Portfolio,VOO,1.0581303323389148
2625,2026-02-20,Equal Weight Portfolio,VOO,1.0556371614196598
2626,2026-02-23,Equal Weight Portfolio,VOO,1.0977172175980885
2627,2026-02-24,Equal Weight Portfolio,VOO,1.1548126780172543
2628,2026-02-25,Equal Weight Portfolio,VOO,1.1601077148511114
2629,2026-02-26,Equal Weight Portfolio,VOO,1.2255446107248875
2630,2026-02-27,Equal Weight Portfolio,VOO,1.2127829476841727
2631,2026-03-02,Equal Weight Portfolio,VOO,1.2161557075558849
2632,2026-03-03,Equal Weight Portfolio,VOO,1.2175816389401126
2633,2026-03-04,Equal Weight Portfolio,VOO,1.2081473478272589
2634,2026-03-05,Equal Weight Portfolio,VOO,1.3253057183562318
2635,2026-03-06,Equal Weight Portfolio,VOO,1.345539407247118
2636,2026-03-09,Equal Weight Portfolio,VOO,1.3119601604699471
2637,2026-03-10,Equal Weight Portfolio,VOO,1.2894016496986076
2638,2026-03-11,Equal Weight Portfolio,VOO,1.2497808085399156
2639,2026-03-12,Equal Weight Portfolio,VOO,1.2237048179425165
2640,2026-03-13,Equal Weight Portfolio,VOO,1.260103874578925
2641,2026-03-16,Equal Weight Portfolio,VOO,1.2665764163416484
2642,2026-03-17,Equal Weight Portfolio,VOO,1.2894571377039579
2643,2026-03-18,Equal Weight Portfolio,VOO,1.2706949071491842
2644,2026-03-19,Equal Weight Portfolio,VOO,1.2366337462282095
2645,2026-03-20,Equal Weight Portfolio,VOO,1.2434367295829671
2646,2026-03-23,Equal Weight Portfolio,VOO,1.2149171768210132
2647,2026-03-24,Equal Weight Portfolio,VOO,1.309432697861176
2648,2026-03-25,Equal Weight Portfolio,VOO,1.3038960759562106
2649,2026-03-26,Equal Weight Portfolio,VOO,1.2876768581098603
2650,2026-03-27,Equal Weight Portfolio,VOO,1.3086323085896765
2651,2026-03-30,Equal Weight Portfolio,VOO,1.3536460747308061
2652,2026-03-31,Equal Weight Portfolio,VOO,1.368142869249984
2653,2026-04-01,Equal Weight Portfolio,VOO,1.4266772693757768
2654,2026-04-02,Equal Weight Portfolio,VOO,1.4261094351820087
2655,2026-04-06,Equal Weight Portfolio,VOO,1.4223207849396677
2656,2026-04-07,Equal Weight Portfolio,VOO,1.4132775183093849
2657,2026-04-08,Equal Weight Portfolio,VOO,1.387362743806414
2658,2026-04-09,Equal Weight Portfolio,VOO,1.437391085324022
2659,2026-04-10,Equal Weight Portfolio,VOO,1.4134719510225473
2660,2026-04-13,Equal Weight Portfolio,VOO,1.4190472625599109
2661,2026-04-14,Equal Weight Portfolio,VOO,1.4063899328962617
2662,2026-04-15,Equal Weight Portfolio,VOO,1.406168992921978
2663,2026-04-16,Equal Weight Portfolio,VOO,1.4305767929613746
2664,2026-04-17,Equal Weight Portfolio,VOO,1.4421758193850651
2665,2026-04-20,Equal Weight Portfolio,VOO,1.4712472521462967
2666,2026-04-21,Equal Weight Portfolio,VOO,1.4805318036077286
2667,2026-04-22,Equal Weight Portfolio,VOO,1.4878437438695435
2668,2026-04-23,Equal Weight Portfolio,VOO,1.481198166890824
2669,2026-04-24,Equal Weight Portfolio,VOO,1.4802425273960578
2670,2026-04-27,Equal Weight Portfolio,VOO,1.4609655369994523
2671,2026-04-28,Equal Weight Portfolio,VOO,1.4553104120640499
2672,2026-04-29,Equal Weight Portfolio,VOO,1.438835744420647
2673,2026-04-30,Equal Weight Portfolio,VOO,1.4299098779142563
2674,2026-05-01,Equal Weight Portfolio,VOO,1.4171953614995123
2675,2026-05-04,Equal Weight Portfolio,VOO,1.4240413208413496
2676,2026-05-05,Equal Weight Portfolio,VOO,1.4735118396136764
2677,2026-05-06,Equal Weight Portfolio,VOO,1.4932817399545688
2678,2026-05-07,Equal Weight Portfolio,VOO,1.4292086605948884
2679,2026-05-08,Equal Weight Portfolio,VOO,1.4145588228502162
2680,2026-05-11,Equal Weight Portfolio,VOO,1.3728608926642039
2681,2026-05-12,Equal Weight Portfolio,VOO,1.2861410930147512
2682,2026-05-13,Equal Weight Portfolio,VOO,1.3051388477830832
2683,2026-05-14,Equal Weight Portfolio,VOO,1.1785156058997555
2684,2026-05-15,Equal Weight Portfolio,VOO,1.1633227952907361
2685,2026-05-18,Equal Weight Portfolio,VOO,1.058810050395234
2686,2026-05-19,Equal Weight Portfolio,VOO,1.078896680789777
2687,2026-05-20,Equal Weight Portfolio,VOO,1.122794068990612
2688,2026-05-21,Equal Weight Portfolio,VOO,0.9479018723888106
2689,2026-05-22,Equal Weight Portfolio,VOO,0.9284758708336411
2690,2026-05-26,Equal Weight Portfolio,VOO,0.915251998311264
2691,2026-05-27,Equal Weight Portfolio,VOO,0.9154085651229034
2692,2026-05-28,Equal Weight Portfolio,VOO,0.9153209993189848
2693,2026-05-29,Equal Weight Portfolio,VOO,0.8610870975085549
2694,2026-06-01,Equal Weight Portfolio,VOO,0.861500617985491
2695,2026-06-02,Equal Weight Portfolio,VOO,0.730638380938804
2696,2026-06-03,Equal Weight Portfolio,VOO,0.7508121052915213
2697,2026-06-04,Equal Weight Portfolio,VOO,0.7214069830805077
2698,2026-06-05,Equal Weight Portfolio,VOO,0.7099958982047316
2699,2026-06-08,Equal Weight Portfolio,VOO,0.9202547156848457
2700,2026-06-09,Equal Weight Portfolio,VOO,0.9151751922758664
2701,2026-06-10,Equal Weight Portfolio,VOO,0.929549312966662
2702,2026-06-11,Equal Weight Portfolio,VOO,0.9130927855659887
2703,2026-06-12,Equal Weight Portfolio,VOO,0.9086783382661135
2704,2026-06-15,Equal Weight Portfolio,VOO,0.9415999994857557
2705,2026-06-16,Equal Weight Portfolio,VOO,0.9834574083423138
2706,2026-06-17,Equal Weight Portfolio,VOO,0.9734114890990828
2707,2026-06-18,Equal Weight Portfolio,VOO,0.977669741485037
2708,2026-06-22,Equal Weight Portfolio,VOO,1.0477993840232989
2709,2026-06-23,Equal Weight Portfolio,VOO,1.0635493440747137
2710,2026-06-24,Equal Weight Portfolio,VOO,1.0589198008169096
2711,2026-06-25,Equal Weight Portfolio,VOO,1.0655528274258712
2712,2025-02-19,Equal Weight Portfolio,QQQ,0.5948023839494827
2713,2025-02-20,Equal Weight Portfolio,QQQ,0.6048317588120871
